Locality_Infra_Score,avg_conversion_rate
7.32069,1.0000
5.41463,1.0000
6.74464,1.0000
8.82903,1.0000
8.89862,1.0000
7.66484,1.0000
8.51508,1.0000
7.08915,1.0000
9.9742,1.0000
5.41433,1.0000
5.9577,1.0000
7.92567,1.0000
6.12749,1.0000
8.23641,1.0000
5.35723,1.0000
9.30816,1.0000
9.07325,1.0000
5.02888,1.0000
9.16987,1.0000
9.72877,1.0000
7.72276,1.0000
9.74043,1.0000
7.9934,1.0000
5.19483,1.0000
6.42491,1.0000
6.73883,1.0000
5.8539,1.0000
7.25299,1.0000
8.63828,1.0000
8.22863,1.0000
7.49548,1.0000
6.24694,1.0000
9.2473,1.0000
9.41733,1.0000
7.81268,1.0000
8.50616,1.0000
7.2367,1.0000
8.79211,1.0000
6.78748,1.0000
8.90984,1.0000
5.62913,1.0000
8.52556,1.0000
8.66885,1.0000
5.48083,1.0000
6.10453,1.0000
6.06689,1.0000
8.51884,1.0000
8.96349,1.0000
6.08693,1.0000
8.04024,1.0000
6.19184,1.0000
9.45111,1.0000
6.7225,1.0000
5.11663,1.0000
5.31358,1.0000
6.49574,1.0000
6.14741,1.0000
8.90725,1.0000
7.65559,1.0000
9.53964,1.0000
5.0437,1.0000
5.15116,1.0000
8.9099,1.0000
6.43645,1.0000
7.87653,1.0000
7.17496,1.0000
8.83646,1.0000
9.75482,1.0000
8.53694,1.0000
5.05858,1.0000
5.04674,1.0000
5.00687,1.0000
7.76557,1.0000
5.82098,1.0000
5.69444,1.0000
8.02334,1.0000
9.89176,1.0000
6.00136,1.0000
6.56606,1.0000
5.5338,1.0000
5.87908,1.0000
5.29013,1.0000
7.49581,1.0000
5.26532,1.0000
6.69711,1.0000
8.8269,1.0000
5.85618,1.0000
6.16942,1.0000
9.60723,1.0000
8.24306,1.0000
7.72528,1.0000
8.75435,1.0000
6.89106,1.0000
7.03122,1.0000
5.47074,1.0000
7.30557,1.0000
6.66946,1.0000
9.7404,1.0000
9.0657,1.0000
7.64012,1.0000
7.38069,1.0000
9.38171,1.0000
7.77431,1.0000
8.70928,1.0000
9.38578,1.0000
7.89865,1.0000
8.54817,1.0000
5.60967,1.0000
8.41903,1.0000
5.73498,1.0000
7.5626,1.0000
9.3394,1.0000
6.53803,1.0000
8.34498,1.0000
5.03175,1.0000
6.6199,1.0000
8.72235,1.0000
9.71141,1.0000
9.70455,1.0000
5.56583,1.0000
6.03934,1.0000
9.95984,1.0000
7.29999,1.0000
8.29849,1.0000
6.30438,1.0000
5.86591,1.0000
7.72334,1.0000
7.0282,1.0000
5.83919,1.0000
8.2438,1.0000
5.20011,1.0000
7.24239,1.0000
5.20972,1.0000
9.29584,1.0000
7.97806,1.0000
9.7794,1.0000
8.36151,1.0000
7.8739,1.0000
9.91588,1.0000
5.61968,1.0000
9.72598,1.0000
7.47899,1.0000
9.00501,1.0000
8.28428,1.0000
8.29234,1.0000
5.7684,1.0000
6.10277,1.0000
8.95295,1.0000
5.85164,1.0000
7.24262,1.0000
8.89645,1.0000
9.32295,1.0000
9.36319,1.0000
6.94802,1.0000
7.32653,1.0000
6.75923,1.0000
6.47975,1.0000
8.80917,1.0000
9.28602,1.0000
6.79824,1.0000
8.94733,1.0000
9.65822,1.0000
5.88777,1.0000
7.9676,1.0000
6.48205,1.0000
8.68581,1.0000
8.6696,1.0000
5.06003,1.0000
5.68321,1.0000
7.92785,1.0000
9.50538,1.0000
9.73463,1.0000
9.58319,1.0000
9.03996,1.0000
7.42765,1.0000
9.97541,1.0000
9.2941,1.0000
6.55408,1.0000
8.03289,1.0000
8.60169,1.0000
7.03278,1.0000
6.13868,1.0000
8.7928,1.0000
8.07844,1.0000
6.22452,1.0000
9.31851,1.0000
7.6842,1.0000
8.60386,1.0000
9.86842,1.0000
6.80057,1.0000
7.87662,1.0000
9.21128,1.0000
8.07273,1.0000
5.91469,1.0000
6.04655,1.0000
8.08977,1.0000
9.81737,1.0000
7.09431,1.0000
7.76669,1.0000
9.20293,1.0000
6.66598,1.0000
8.97359,1.0000
6.87042,1.0000
5.15183,1.0000
8.81261,1.0000
7.75869,1.0000
8.50595,1.0000
9.7246,1.0000
9.55871,1.0000
6.85598,1.0000
6.19595,1.0000
6.77249,1.0000
5.40557,1.0000
7.92312,1.0000
8.12133,1.0000
9.31523,1.0000
5.28498,1.0000
8.71788,1.0000
9.42429,1.0000
5.92398,1.0000
8.54277,1.0000
9.58943,1.0000
7.40537,1.0000
8.68442,1.0000
5.9973,1.0000
8.72947,1.0000
8.77165,1.0000
5.51507,1.0000
8.09754,1.0000
5.53103,1.0000
5.61277,1.0000
8.7929,1.0000
5.15836,1.0000
8.81552,1.0000
9.97667,1.0000
5.34988,1.0000
8.76536,1.0000
7.87492,1.0000
6.85234,1.0000
8.98923,1.0000
9.1859,1.0000
6.19923,1.0000
6.13041,1.0000
7.53552,1.0000
6.62362,1.0000
9.69786,1.0000
6.49548,1.0000
5.46374,1.0000
8.87755,1.0000
6.31333,1.0000
7.58863,1.0000
5.0817,1.0000
5.67935,1.0000
5.42377,1.0000
5.83648,1.0000
7.23665,1.0000
5.25129,1.0000
9.7106,1.0000
9.77131,1.0000
5.03897,1.0000
6.6647,1.0000
9.26827,1.0000
7.72336,1.0000
9.46865,1.0000
7.77215,1.0000
5.18986,1.0000
7.71025,1.0000
5.32394,1.0000
5.2356,1.0000
8.77194,1.0000
9.0941,1.0000
5.90197,1.0000
5.02711,1.0000
9.16706,1.0000
7.8391,1.0000
9.56095,1.0000
8.86693,1.0000
6.91011,1.0000
8.30535,1.0000
8.73519,1.0000
8.63783,1.0000
8.00783,1.0000
5.05982,1.0000
7.35738,1.0000
5.70864,1.0000
9.86242,1.0000
8.0215,1.0000
9.90318,1.0000
8.21124,1.0000
8.45706,1.0000
7.70237,1.0000
5.24748,1.0000
8.27371,1.0000
7.35851,1.0000
7.3846,1.0000
5.08932,1.0000
8.23889,1.0000
7.20401,1.0000
7.98555,1.0000
6.4799,1.0000
5.02516,1.0000
9.07131,1.0000
5.51357,1.0000
7.84839,1.0000
7.43422,1.0000
5.20572,1.0000
7.37565,1.0000
7.38608,1.0000
5.95778,1.0000
8.98998,1.0000
8.76193,1.0000
6.70321,1.0000
5.81877,1.0000
9.47226,1.0000
5.53404,1.0000
5.41566,1.0000
7.22306,1.0000
6.11747,1.0000
7.64704,1.0000
9.30606,1.0000
6.20758,1.0000
6.11956,1.0000
9.44457,1.0000
5.53656,1.0000
9.75879,1.0000
7.22135,1.0000
5.69362,1.0000
6.55957,1.0000
7.5809,1.0000
9.95212,1.0000
7.3892,1.0000
9.67519,1.0000
5.20083,1.0000
7.64738,1.0000
8.86991,1.0000
5.4082,1.0000
8.73203,1.0000
7.02975,1.0000
6.12421,1.0000
6.39021,1.0000
7.80904,1.0000
6.30216,1.0000
9.54557,1.0000
6.78761,1.0000
9.52085,1.0000
7.58051,1.0000
9.19252,1.0000
5.76161,1.0000
8.24613,1.0000
6.59226,1.0000
9.03131,1.0000
8.13799,1.0000
5.6195,1.0000
9.31729,1.0000
9.56703,1.0000
9.096,1.0000
5.73792,1.0000
6.39834,1.0000
5.68351,1.0000
6.10489,1.0000
5.1491,1.0000
9.49744,1.0000
7.37056,1.0000
8.0149,1.0000
9.97375,1.0000
7.82324,1.0000
9.9527,1.0000
8.53634,1.0000
5.20695,1.0000
7.5632,1.0000
7.70814,1.0000
7.48519,1.0000
6.46283,1.0000
7.70254,1.0000
8.12066,1.0000
7.99129,1.0000
9.25052,1.0000
6.54254,1.0000
7.49043,1.0000
7.91942,1.0000
7.57586,1.0000
7.56321,1.0000
5.34886,1.0000
7.7774,1.0000
9.12459,1.0000
8.27273,1.0000
9.09212,1.0000
7.95169,1.0000
7.53784,1.0000
6.48491,1.0000
8.12113,1.0000
9.47442,1.0000
8.50707,1.0000
7.86144,1.0000
8.6982,1.0000
6.54999,1.0000
6.92472,1.0000
5.18875,1.0000
9.31972,1.0000
7.48356,1.0000
8.0375,1.0000
6.37468,1.0000
7.66067,1.0000
6.74139,1.0000
9.58212,1.0000
5.41327,1.0000
5.92978,1.0000
5.11958,1.0000
9.39703,1.0000
5.82703,1.0000
5.25778,1.0000
9.48271,1.0000
9.0609,1.0000
9.53396,1.0000
6.79639,1.0000
7.13812,1.0000
5.80016,1.0000
8.14567,1.0000
8.46602,1.0000
6.18367,1.0000
8.84645,1.0000
5.1116,1.0000
8.80544,1.0000
5.58854,1.0000
7.34682,1.0000
7.73434,1.0000
8.49,1.0000
6.56307,1.0000
6.28789,1.0000
8.27136,1.0000
7.54069,1.0000
5.27753,1.0000
7.24605,1.0000
8.72629,1.0000
6.05872,1.0000
7.4696,1.0000
8.73164,1.0000
6.91899,1.0000
9.63819,1.0000
6.60592,1.0000
5.14813,1.0000
5.1532,1.0000
9.07096,1.0000
9.09002,1.0000
8.81944,1.0000
6.54686,1.0000
7.51647,1.0000
8.22143,1.0000
8.18996,1.0000
5.41749,1.0000
6.61965,1.0000
8.21804,1.0000
5.03121,1.0000
8.45793,1.0000
5.34648,1.0000
6.05854,1.0000
9.3921,1.0000
6.3099,1.0000
5.56711,1.0000
9.66609,1.0000
6.63646,1.0000
8.81252,1.0000
7.88211,1.0000
9.28495,1.0000
8.41066,1.0000
6.4148,1.0000
6.19912,1.0000
6.08481,1.0000
9.49103,1.0000
8.57736,1.0000
9.88945,1.0000
7.98199,1.0000
9.57608,1.0000
8.73881,1.0000
7.91216,1.0000
5.16406,1.0000
5.01109,1.0000
7.37098,1.0000
5.86689,1.0000
7.03741,1.0000
8.3244,1.0000
6.5409,1.0000
6.42835,1.0000
6.68471,1.0000
5.28834,1.0000
6.6385,1.0000
5.75385,1.0000
8.66153,1.0000
6.1182,1.0000
8.86732,1.0000
7.36585,1.0000
9.32502,1.0000
9.29498,1.0000
8.32128,1.0000
7.89661,1.0000
7.28169,1.0000
9.16952,1.0000
9.03226,1.0000
9.23129,1.0000
6.37853,1.0000
8.16756,1.0000
8.68567,1.0000
7.63655,1.0000
7.89538,1.0000
5.20134,1.0000
7.0519,1.0000
5.90936,1.0000
6.36548,1.0000
8.59102,1.0000
5.70717,1.0000
6.96704,1.0000
8.43676,1.0000
8.76403,1.0000
6.51764,1.0000
5.10427,1.0000
5.03034,1.0000
5.07671,1.0000
6.08268,1.0000
9.93507,1.0000
9.98035,1.0000
7.54898,1.0000
6.36943,1.0000
7.99018,1.0000
8.14948,1.0000
7.3727,1.0000
9.95906,1.0000
5.77518,1.0000
7.51949,1.0000
5.58098,1.0000
6.07598,1.0000
7.01677,1.0000
7.66486,1.0000
6.72377,1.0000
8.26658,1.0000
8.46002,1.0000
5.46879,1.0000
9.18661,1.0000
6.58217,1.0000
9.06228,1.0000
6.63201,1.0000
5.00625,1.0000
7.15026,1.0000
8.66915,1.0000
9.74195,1.0000
9.24525,1.0000
6.11014,1.0000
9.816,1.0000
9.51198,1.0000
9.74205,1.0000
7.6579,1.0000
7.72645,1.0000
6.65915,1.0000
8.75371,1.0000
9.07922,1.0000
5.21593,1.0000
9.03178,1.0000
8.95639,1.0000
5.07693,1.0000
8.08299,1.0000
6.2212,1.0000
6.67939,1.0000
6.41763,1.0000
5.3217,1.0000
7.8385,1.0000
9.84645,1.0000
8.94196,1.0000
6.39585,1.0000
6.01219,1.0000
5.54607,1.0000
7.73852,1.0000
7.13651,1.0000
7.12801,1.0000
6.46608,1.0000
9.96157,1.0000
8.80477,1.0000
7.80351,1.0000
6.40738,1.0000
9.66181,1.0000
9.72327,1.0000
6.19311,1.0000
5.98658,1.0000
8.6181,1.0000
8.98904,1.0000
5.36857,1.0000
7.44732,1.0000
8.82633,1.0000
7.958,1.0000
5.42751,1.0000
9.31319,1.0000
8.8304,1.0000
8.57877,1.0000
5.75746,1.0000
5.85457,1.0000
6.3096,1.0000
5.72188,1.0000
6.24429,1.0000
8.47275,1.0000
6.0982,1.0000
7.73021,1.0000
9.80419,1.0000
8.64791,1.0000
7.10144,1.0000
5.11625,1.0000
9.7548,1.0000
7.00934,1.0000
7.92835,1.0000
6.23725,1.0000
7.1147,1.0000
5.70129,1.0000
7.56896,1.0000
5.29797,1.0000
9.77831,1.0000
8.45696,1.0000
5.53741,1.0000
6.00496,1.0000
5.05282,1.0000
9.03739,1.0000
6.18338,1.0000
5.78184,1.0000
9.01363,1.0000
9.29149,1.0000
8.21369,1.0000
8.06178,1.0000
7.18515,1.0000
9.131,1.0000
5.58823,1.0000
8.99265,1.0000
8.7893,1.0000
6.59779,1.0000
7.05705,1.0000
7.18926,1.0000
6.79688,1.0000
6.82138,1.0000
7.62273,1.0000
5.61553,1.0000
8.00988,1.0000
8.9908,1.0000
9.69895,1.0000
8.45974,1.0000
9.21674,1.0000
7.65046,1.0000
6.37816,1.0000
8.24017,1.0000
9.3078,1.0000
9.48545,1.0000
9.4606,1.0000
9.34016,1.0000
8.5529,1.0000
7.72103,1.0000
8.01024,1.0000
7.64314,1.0000
6.74438,1.0000
8.40335,1.0000
7.80615,1.0000
7.48459,1.0000
6.83795,1.0000
8.67313,1.0000
7.06801,1.0000
9.71608,1.0000
6.26923,1.0000
6.36443,1.0000
6.14688,1.0000
5.52523,1.0000
7.44265,1.0000
6.68225,1.0000
5.8201,1.0000
9.16052,1.0000
7.13809,1.0000
8.842,1.0000
7.92242,1.0000
6.25453,1.0000
9.22277,1.0000
9.70306,1.0000
5.40254,1.0000
8.11647,1.0000
5.12462,1.0000
8.4542,1.0000
7.41265,1.0000
9.36483,1.0000
7.75611,1.0000
5.67121,1.0000
7.95915,1.0000
5.34336,1.0000
5.54278,1.0000
5.75379,1.0000
7.3935,1.0000
8.89297,1.0000
5.1247,1.0000
9.03552,1.0000
9.15753,1.0000
8.31927,1.0000
6.16569,1.0000
8.58021,1.0000
7.29312,1.0000
7.35361,1.0000
9.61134,1.0000
8.79742,1.0000
7.76583,1.0000
9.23378,1.0000
9.74348,1.0000
6.51738,1.0000
7.84327,1.0000
5.51214,1.0000
8.18046,1.0000
9.0686,1.0000
8.74422,1.0000
6.04362,1.0000
6.01351,1.0000
6.30272,1.0000
9.8398,1.0000
5.97935,1.0000
9.77032,1.0000
8.38919,1.0000
9.01817,1.0000
6.56321,1.0000
5.35417,1.0000
9.01326,1.0000
6.58469,1.0000
5.58653,1.0000
5.95548,1.0000
7.8179,1.0000
5.75525,1.0000
9.2306,1.0000
9.72182,1.0000
8.94209,1.0000
5.54651,1.0000
9.43072,1.0000
9.55899,1.0000
8.14784,1.0000
7.57119,1.0000
9.82337,1.0000
7.75954,1.0000
7.26663,1.0000
5.63553,1.0000
8.99721,1.0000
9.83329,1.0000
5.70229,1.0000
7.09139,1.0000
9.96361,1.0000
8.87875,1.0000
5.87187,1.0000
6.74409,1.0000
6.19417,1.0000
9.2965,1.0000
5.51002,1.0000
7.82843,1.0000
6.62951,1.0000
6.25984,1.0000
7.13672,1.0000
9.41051,1.0000
8.70815,1.0000
9.59714,1.0000
9.14919,1.0000
7.59188,1.0000
9.1076,1.0000
9.13843,1.0000
8.01347,1.0000
6.85755,1.0000
9.40212,1.0000
9.53229,1.0000
8.37689,1.0000
5.46005,1.0000
5.25973,1.0000
6.85882,1.0000
9.71351,1.0000
7.32662,1.0000
6.49352,1.0000
7.73603,1.0000
5.8889,1.0000
8.35534,1.0000
9.76919,1.0000
6.28689,1.0000
8.77628,1.0000
7.38776,1.0000
7.61458,1.0000
9.71023,1.0000
8.62033,1.0000
5.66051,1.0000
7.40299,1.0000
8.80538,1.0000
6.16539,1.0000
9.24144,1.0000
9.12405,1.0000
5.85366,1.0000
5.46543,1.0000
7.29614,1.0000
7.07313,1.0000
5.81063,1.0000
8.82873,1.0000
9.97565,1.0000
9.55921,1.0000
9.09507,1.0000
8.41694,1.0000
5.4703,1.0000
8.72326,1.0000
5.29979,1.0000
6.82025,1.0000
5.20688,1.0000
7.15914,1.0000
9.76297,1.0000
7.02424,1.0000
6.84259,1.0000
5.40679,1.0000
7.54031,1.0000
6.2977,1.0000
8.25545,1.0000
9.66531,1.0000
7.16368,1.0000
6.94846,1.0000
5.72418,1.0000
6.91272,1.0000
9.35749,1.0000
9.06675,1.0000
7.81087,1.0000
9.88833,1.0000
6.72428,1.0000
6.15908,1.0000
5.04276,1.0000
9.41883,1.0000
6.94384,1.0000
6.37101,1.0000
6.43308,1.0000
8.93434,1.0000
9.70085,1.0000
7.30634,1.0000
6.08099,1.0000
9.93879,1.0000
5.13609,1.0000
8.20558,1.0000
5.41446,1.0000
9.9494,1.0000
5.82208,1.0000
9.7375,1.0000
9.45949,1.0000
5.91695,1.0000
6.41101,1.0000
8.00882,1.0000
5.85264,1.0000
6.85932,1.0000
5.29017,1.0000
6.36981,1.0000
7.25831,1.0000
5.7755,1.0000
9.71319,1.0000
7.4755,1.0000
9.59563,1.0000
6.30393,1.0000
6.24728,1.0000
9.83591,1.0000
5.25749,1.0000
6.02297,1.0000
9.29889,1.0000
5.01621,1.0000
6.38547,1.0000
9.49121,1.0000
9.64751,1.0000
6.84933,1.0000
6.14606,1.0000
5.70487,1.0000
8.80469,1.0000
7.22536,1.0000
8.70859,1.0000
8.10178,1.0000
6.12118,1.0000
9.82987,1.0000
9.8328,1.0000
5.16399,1.0000
5.98729,1.0000
7.89134,1.0000
6.44863,1.0000
7.50334,1.0000
7.83735,1.0000
5.88155,1.0000
5.80963,1.0000
6.90327,1.0000
6.69095,1.0000
8.83296,1.0000
5.47508,1.0000
6.67093,1.0000
9.05584,1.0000
9.2665,1.0000
6.24649,1.0000
5.29434,1.0000
8.43799,1.0000
7.4345,1.0000
5.41231,1.0000
7.98887,1.0000
6.0089,1.0000
9.31188,1.0000
8.43745,1.0000
9.9941,1.0000
5.26658,1.0000
7.36469,1.0000
5.01733,1.0000
6.246,1.0000
5.38701,1.0000
5.00482,1.0000
6.46529,1.0000
8.98726,1.0000
8.11233,1.0000
6.68152,1.0000
6.96578,1.0000
8.86901,1.0000
6.86977,1.0000
7.18594,1.0000
6.93328,1.0000
5.37545,1.0000
9.64116,1.0000
6.38747,1.0000
8.66405,1.0000
6.97753,1.0000
6.60599,1.0000
7.02901,1.0000
5.23013,1.0000
5.02155,1.0000
7.94838,1.0000
6.43174,1.0000
6.08245,1.0000
7.54722,1.0000
7.59863,1.0000
7.21165,1.0000
9.91885,1.0000
9.05743,1.0000
8.00665,1.0000
9.84846,1.0000
7.68655,1.0000
9.00203,1.0000
5.25809,1.0000
5.22738,1.0000
6.15833,1.0000
5.94778,1.0000
5.6102,1.0000
9.71435,1.0000
6.31574,1.0000
5.39262,1.0000
6.12494,1.0000
6.36147,1.0000
5.08843,1.0000
5.19582,1.0000
5.26555,1.0000
7.07823,1.0000
5.93881,1.0000
9.63963,1.0000
6.89495,1.0000
6.57278,1.0000
5.99329,1.0000
5.61585,1.0000
6.92162,1.0000
5.26795,1.0000
8.07248,1.0000
6.01063,1.0000
5.34346,1.0000
9.3919,1.0000
7.10008,1.0000
9.69109,1.0000
6.54012,1.0000
8.30493,1.0000
7.5715,1.0000
6.65701,1.0000
7.27398,1.0000
8.36014,1.0000
9.39386,1.0000
5.82958,1.0000
8.65155,1.0000
9.14086,1.0000
7.88075,1.0000
9.47693,1.0000
7.92069,1.0000
8.10977,1.0000
6.43266,1.0000
9.41408,1.0000
9.05644,1.0000
5.97278,1.0000
7.93523,1.0000
9.51519,1.0000
7.31329,1.0000
9.40822,1.0000
6.16852,1.0000
6.65557,1.0000
7.34843,1.0000
6.78882,1.0000
5.79877,1.0000
8.58932,1.0000
9.65514,1.0000
7.95399,1.0000
9.53078,1.0000
9.9383,1.0000
9.09122,1.0000
5.53079,1.0000
8.4741,1.0000
8.65996,1.0000
6.59008,1.0000
8.98648,1.0000
5.68176,1.0000
8.0155,1.0000
8.4214,1.0000
8.38347,1.0000
5.85663,1.0000
7.44323,1.0000
8.48832,1.0000
8.45137,1.0000
7.81315,1.0000
8.15005,1.0000
7.42732,1.0000
9.87132,1.0000
7.91797,1.0000
5.11372,1.0000
6.63151,1.0000
6.37368,1.0000
8.23009,1.0000
9.42922,1.0000
6.1643,1.0000
9.38215,1.0000
7.49865,1.0000
9.85762,1.0000
7.2589,1.0000
5.13282,1.0000
8.25857,1.0000
9.08469,1.0000
6.82623,1.0000
7.98828,1.0000
7.65273,1.0000
7.36015,1.0000
5.45287,1.0000
7.17146,1.0000
5.04501,1.0000
9.20709,1.0000
6.55791,1.0000
6.48105,1.0000
6.21115,1.0000
7.14077,1.0000
8.31702,1.0000
8.73377,1.0000
5.59444,1.0000
8.64532,1.0000
9.14672,1.0000
8.26415,1.0000
7.76417,1.0000
7.77237,1.0000
9.29476,1.0000
7.37143,1.0000
5.50097,1.0000
9.0592,1.0000
9.45889,1.0000
9.99532,1.0000
8.29939,1.0000
9.77028,1.0000
7.87426,1.0000
5.21777,1.0000
5.54106,1.0000
9.7383,1.0000
8.59804,1.0000
7.38541,1.0000
7.54396,1.0000
9.49436,1.0000
8.1842,1.0000
8.1818,1.0000
6.82217,1.0000
9.11676,1.0000
8.69707,1.0000
8.17744,1.0000
6.02615,1.0000
9.89075,1.0000
5.87217,1.0000
6.70178,1.0000
8.19098,1.0000
6.89182,1.0000
5.10713,1.0000
9.34132,1.0000
9.41627,1.0000
7.28247,1.0000
5.02666,1.0000
6.60838,1.0000
8.775,1.0000
5.18492,1.0000
7.43822,1.0000
9.10251,1.0000
9.5296,1.0000
9.36213,1.0000
7.98069,1.0000
9.57557,1.0000
5.57741,1.0000
9.0237,1.0000
5.99955,1.0000
7.94076,1.0000
6.7655,1.0000
6.3261,1.0000
6.87992,1.0000
8.82164,1.0000
5.849,1.0000
9.708,1.0000
7.84017,1.0000
5.5759,1.0000
9.16534,1.0000
5.12743,1.0000
7.15844,1.0000
6.30282,1.0000
8.66811,1.0000
5.08816,1.0000
9.4675,1.0000
8.95755,1.0000
5.63676,1.0000
5.26188,1.0000
7.41614,1.0000
8.2327,1.0000
8.66835,1.0000
7.21656,1.0000
6.28129,1.0000
5.84671,1.0000
6.09729,1.0000
8.11384,1.0000
8.95811,1.0000
7.29745,1.0000
5.63283,1.0000
8.12811,1.0000
6.26525,1.0000
6.02066,1.0000
7.88007,1.0000
7.65198,1.0000
5.27854,1.0000
6.75434,1.0000
5.33349,1.0000
7.3905,1.0000
8.09854,1.0000
9.94314,1.0000
5.53468,1.0000
7.02538,1.0000
9.24381,1.0000
7.62798,1.0000
8.85693,1.0000
6.62115,1.0000
5.63884,1.0000
6.47067,1.0000
9.57572,1.0000
5.18971,1.0000
5.42554,1.0000
5.13013,1.0000
8.77763,1.0000
9.77971,1.0000
8.90535,1.0000
7.40721,1.0000
8.57567,1.0000
6.01073,1.0000
8.62866,1.0000
6.70158,1.0000
5.69258,1.0000
6.42948,1.0000
7.42185,1.0000
5.91552,1.0000
9.30705,1.0000
6.15816,1.0000
6.82947,1.0000
6.30748,1.0000
7.40596,1.0000
8.92976,1.0000
5.34314,1.0000
5.04511,1.0000
7.19736,1.0000
9.10608,1.0000
5.31444,1.0000
5.8013,1.0000
8.9823,1.0000
6.09746,1.0000
6.68672,1.0000
9.78733,1.0000
6.41443,1.0000
5.88266,1.0000
7.80442,1.0000
7.81279,1.0000
8.01698,1.0000
8.12424,1.0000
7.65981,1.0000
6.6646,1.0000
5.24573,1.0000
7.35351,1.0000
6.95027,1.0000
7.49312,1.0000
6.22071,1.0000
9.60218,1.0000
7.25122,1.0000
5.12733,1.0000
7.59623,1.0000
5.13001,1.0000
5.62385,1.0000
8.46547,1.0000
6.9062,1.0000
5.54178,1.0000
9.4027,1.0000
6.75479,1.0000
9.59543,1.0000
5.30174,1.0000
6.71294,1.0000
7.81018,1.0000
7.3028,1.0000
5.52709,1.0000
8.45494,1.0000
5.89906,1.0000
9.73378,1.0000
8.85399,1.0000
9.51829,1.0000
9.43443,1.0000
8.16116,1.0000
6.90486,1.0000
8.29696,1.0000
6.65351,1.0000
8.86184,1.0000
5.3357,1.0000
6.58564,1.0000
6.6341,1.0000
5.50828,1.0000
5.76211,1.0000
6.66502,1.0000
7.92351,1.0000
5.62717,1.0000
7.61045,1.0000
9.64342,1.0000
5.14887,1.0000
5.49616,1.0000
9.43953,1.0000
9.01777,1.0000
5.93849,1.0000
6.84387,1.0000
6.98029,1.0000
8.47618,1.0000
6.24023,1.0000
7.7103,1.0000
8.33757,1.0000
9.59348,1.0000
9.28115,1.0000
7.67432,1.0000
5.31756,1.0000
8.59798,1.0000
8.86668,1.0000
5.7783,1.0000
7.73695,1.0000
9.73438,1.0000
7.50337,1.0000
7.1479,1.0000
6.56148,1.0000
7.81342,1.0000
5.66002,1.0000
9.14205,1.0000
5.12674,1.0000
9.75978,1.0000
6.81432,1.0000
5.66723,1.0000
8.38722,1.0000
5.36882,1.0000
9.21675,1.0000
8.94686,1.0000
7.37767,1.0000
6.81146,1.0000
7.83554,1.0000
8.18302,1.0000
7.30781,1.0000
9.83033,1.0000
8.00998,1.0000
9.00202,1.0000
5.35484,1.0000
6.84642,1.0000
6.24366,1.0000
7.84941,1.0000
5.14986,1.0000
8.34006,1.0000
8.40139,1.0000
6.26736,1.0000
7.80077,1.0000
8.78962,1.0000
5.38577,1.0000
7.18438,1.0000
5.48941,1.0000
8.74553,1.0000
8.58225,1.0000
7.80017,1.0000
5.95032,1.0000
5.13937,1.0000
8.63431,1.0000
9.39889,1.0000
5.64781,1.0000
9.81031,1.0000
8.75408,1.0000
5.22778,1.0000
6.62848,1.0000
9.40756,1.0000
8.03592,1.0000
7.61563,1.0000
7.0073,1.0000
8.5276,1.0000
6.15757,1.0000
5.82121,1.0000
5.27062,1.0000
7.5205,1.0000
8.74446,1.0000
7.07553,1.0000
5.07471,1.0000
7.41225,1.0000
9.57192,1.0000
6.87606,1.0000
5.46911,1.0000
9.55206,1.0000
5.94175,1.0000
5.41355,1.0000
7.11318,1.0000
5.36638,1.0000
9.16629,1.0000
8.62895,1.0000
9.21513,1.0000
6.23465,1.0000
5.2253,1.0000
7.43587,1.0000
5.54637,1.0000
7.32666,1.0000
6.26164,1.0000
8.70963,1.0000
8.39937,1.0000
6.38551,1.0000
5.6478,1.0000
7.72428,1.0000
9.0823,1.0000
7.86281,1.0000
8.88989,1.0000
5.60309,1.0000
6.74087,1.0000
9.04446,1.0000
9.06738,1.0000
6.53689,1.0000
5.92503,1.0000
9.7133,1.0000
6.04695,1.0000
6.3988,1.0000
5.96394,1.0000
6.8903,1.0000
6.58855,1.0000
5.2628,1.0000
8.69947,1.0000
9.30251,1.0000
6.40349,1.0000
8.18429,1.0000
5.40408,1.0000
7.5546,1.0000
9.66585,1.0000
5.14699,1.0000
6.47362,1.0000
6.31624,1.0000
8.70151,1.0000
7.21387,1.0000
5.45742,1.0000
6.43734,1.0000
6.43578,1.0000
8.82308,1.0000
6.61275,1.0000
9.46373,1.0000
5.34247,1.0000
6.50835,1.0000
9.09704,1.0000
5.26913,1.0000
5.04706,1.0000
7.75768,1.0000
6.3661,1.0000
6.51438,1.0000
9.321,1.0000
5.2686,1.0000
6.28994,1.0000
8.03803,1.0000
6.50918,1.0000
7.8396,1.0000
8.87151,1.0000
6.37506,1.0000
9.16077,1.0000
8.55051,1.0000
6.08421,1.0000
8.28601,1.0000
8.28509,1.0000
9.36998,1.0000
5.8701,1.0000
5.05107,1.0000
5.29544,1.0000
9.33588,1.0000
5.44727,1.0000
9.00669,1.0000
7.28238,1.0000
8.25023,1.0000
8.58934,1.0000
5.549,1.0000
8.42167,1.0000
6.78806,1.0000
8.37459,1.0000
8.17851,1.0000
6.3289,1.0000
9.19008,1.0000
6.28875,1.0000
8.73919,1.0000
7.83375,1.0000
7.90867,1.0000
9.42297,1.0000
5.12656,1.0000
8.0003,1.0000
6.21996,1.0000
7.48243,1.0000
